date,stage,team_name,opposing_team_name,match_id,match_outcome,match_length_sec,game_number,game_length_sec,map_name,control_round_name,map_type,map_outcome,map_round,map_side,round_length_sec,round_end_score
2018-02-23,2018: Stage 2,Boston Uprising,Philadelphia Fusion,10283,Lose,3300.0,4,1020.0,Watchpoint: Gibraltar,,Payload,Lose,1,Attacker,300.0,3
2018-02-23,2018: Stage 2,Philadelphia Fusion,Boston Uprising,10283,Win,3300.0,4,1020.0,Watchpoint: Gibraltar,,Payload,Win,2,Attacker,300.0,3
2018-02-23,2018: Stage 2,Boston Uprising,Philadelphia Fusion,10283,Lose,3300.0,4,1020.0,Watchpoint: Gibraltar,,Payload,Lose,2,Defender,300.0,3
2018-02-23,2018: Stage 2,Philadelphia Fusion,Boston Uprising,10283,Win,3300.0,4,1020.0,Watchpoint: Gibraltar,,Payload,Win,3,Attacker,180.0,5
2018-02-23,2018: Stage 2,Boston Uprising,Philadelphia Fusion,10283,Lose,3300.0,4,1020.0,Watchpoint: Gibraltar,,Payload,Lose,3,Defender,180.0,3
2018-02-23,2018: Stage 2,Philadelphia Fusion,Boston Uprising,10283,Win,3300.0,4,1020.0,Watchpoint: Gibraltar,,Payload,Win,4,Defender,240.00000000000003,5
2018-02-23,2018: Stage 2,Boston Uprising,Philadelphia Fusion,10283,Lose,3300.0,4,1020.0,Watchpoint: Gibraltar,,Payload,Lose,4,Attacker,240.00000000000003,4
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,1,660.0,Volskaya Industries,,Assault,Lose,1,Defender,420.0,0
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,1,660.0,Volskaya Industries,,Assault,Win,1,Attacker,420.0,2
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,1,660.0,Volskaya Industries,,Assault,Lose,2,Attacker,240.00000000000003,0
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,1,660.0,Volskaya Industries,,Assault,Win,2,Defender,240.00000000000003,2
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,2,600.0,Lijiang Tower,Garden,Control,Lose,1,Attacker,360.0,0
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,2,600.0,Lijiang Tower,Garden,Control,Win,1,Defender,360.0,1
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,2,600.0,Lijiang Tower,Night Market,Control,Lose,2,Attacker,240.00000000000003,0
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,2,600.0,Lijiang Tower,Night Market,Control,Win,2,Defender,240.00000000000003,2
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,3,720.0000000000001,King's Row,,Hybrid,Win,1,Defender,480.00000000000006,0
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,3,720.0000000000001,King's Row,,Hybrid,Lose,1,Attacker,480.00000000000006,1
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,3,720.0000000000001,King's Row,,Hybrid,Win,2,Attacker,240.00000000000003,2
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,3,720.0000000000001,King's Row,,Hybrid,Lose,2,Defender,240.00000000000003,1
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,4,840.0,Watchpoint: Gibraltar,,Payload,Lose,1,Defender,360.0,0
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,4,840.0,Watchpoint: Gibraltar,,Payload,Win,1,Attacker,360.0,3
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,4,840.0,Watchpoint: Gibraltar,,Payload,Lose,2,Attacker,480.00000000000006,2
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,4,840.0,Watchpoint: Gibraltar,,Payload,Win,2,Defender,480.00000000000006,3
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,5,540.0,Ilios,Ruins,Control,Win,1,Attacker,240.00000000000003,1
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,5,540.0,Ilios,Ruins,Control,Lose,1,Defender,240.00000000000003,0
2018-02-24,2018: Stage 2,London Spitfire,New York Excelsior,10284,Win,3360.0,5,540.0,Ilios,Lighthouse,Control,Win,2,Attacker,300.0,2
2018-02-24,2018: Stage 2,New York Excelsior,London Spitfire,10284,Lose,3360.0,5,540.0,Ilios,Lighthouse,Control,Lose,2,Defender,300.0,0
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,1,660.0,Hanamura,,Assault,Lose,1,Defender,180.0,0
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,1,660.0,Hanamura,,Assault,Win,1,Attacker,180.0,2
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,1,660.0,Hanamura,,Assault,Lose,2,Attacker,480.00000000000006,1
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,1,660.0,Hanamura,,Assault,Win,2,Defender,480.00000000000006,2
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,2,840.0,Lijiang Tower,Night Market,Control,Lose,1,Attacker,300.0,0
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,2,840.0,Lijiang Tower,Night Market,Control,Win,1,Defender,300.0,1
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,2,840.0,Lijiang Tower,Control Center,Control,Lose,2,Attacker,180.0,1
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,2,840.0,Lijiang Tower,Control Center,Control,Win,2,Defender,180.0,1
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,2,840.0,Lijiang Tower,Garden,Control,Lose,3,Attacker,360.0,1
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,2,840.0,Lijiang Tower,Garden,Control,Win,3,Defender,360.0,2
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,3,960.0000000000001,King's Row,,Hybrid,Lose,1,Defender,360.0,0
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,3,960.0000000000001,King's Row,,Hybrid,Win,1,Attacker,360.0,3
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,3,960.0000000000001,King's Row,,Hybrid,Lose,2,Attacker,480.00000000000006,3
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,3,960.0000000000001,King's Row,,Hybrid,Win,2,Defender,480.00000000000006,3
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,3,960.0000000000001,King's Row,,Hybrid,Lose,3,Defender,120.00000000000001,3
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,3,960.0000000000001,King's Row,,Hybrid,Win,3,Attacker,120.00000000000001,4
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,4,780.0,Watchpoint: Gibraltar,,Payload,Lose,1,Defender,540.0,0
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,4,780.0,Watchpoint: Gibraltar,,Payload,Win,1,Attacker,540.0,3
2018-02-24,2018: Stage 2,Los Angeles Gladiators,Dallas Fuel,10285,Lose,3240.0,4,780.0,Watchpoint: Gibraltar,,Payload,Lose,2,Attacker,240.00000000000003,0
2018-02-24,2018: Stage 2,Dallas Fuel,Los Angeles Gladiators,10285,Win,3240.0,4,780.0,Watchpoint: Gibraltar,,Payload,Win,2,Defender,240.00000000000003,3
2018-02-24,2018: Stage 2,Seoul Dynasty,San Francisco Shock,10286,Win,3420.0,1,780.0,Hanamura,,Assault,Lose,1,Defender,240.00000000000003,0
2018-02-24,2018: Stage 2,San Francisco Shock,Seoul Dynasty,10286,Lose,3420.0,1,780.0,Hanamura,,Assault,Win,1,Attacker,240.00000000000003,2
2018-02-24,2018: Stage 2,Seoul Dynasty,San Francisco Shock,10286,Win,3420.0,1,780.0,Hanamura,,Assault,Lose,2,Attacker,540.0,1
2018-02-24,2018: Stage 2,San Francisco Shock,Seoul Dynasty,10286,Lose,3420.0,1,780.0,Hanamura,,Assault,Win,2,Defender,540.0,2
2018-02-24,2018: Stage 2,San Francisco Shock,Seoul Dynasty,10286,Lose,3420.0,2,900.0,Lijiang Tower,Garden,Control,Lose,1,Attacker,360.0,0
2018-02-24,2018: Stage 2,Seoul Dynasty,San Francisco Shock,10286,Win,3420.0,2,900.0,Lijiang Tower,Garden,Control,Win,1,Defender,360.0,1
2018-02-24,2018: Stage 2,San Francisco Shock,Seoul Dynasty,10286,Lose,3420.0,2,900.0,Lijiang Tower,Control Center,Control,Lose,2,Attacker,300.0,1
2018-02-24,2018: Stage 2,Seoul Dynasty,San Francisco Shock,10286,Win,3420.0,2,900.0,Lijiang Tower,Control Center,Control,Win,2,Defender,300.0,1
2018-02-24,2018: Stage 2,San Francisco Shock,Seoul Dynasty,10286,Lose,3420.0,2,900.0,Lijiang Tower,Night Market,Control,Lose,3,Attacker,240.00000000000003,1
2018-02-24,2018: Stage 2,Seoul Dynasty,San Francisco Shock,10286,Win,3420.0,2,900.0,Lijiang Tower,Night Market,Control,Win,3,Defender,240.00000000000003,2
2018-02-24,2018: Stage 2,Seoul Dynasty,San Francisco Shock,10286,Win,3420.0,3,900.0,Hollywood,,Hybrid,Win,1,Defender,540.0,0
2018-02-24,2018: Stage 2,San Francisco Shock,Seoul Dynasty,10286,Lose,3420.0,3,900.0,Hollywood,,Hybrid,Lose,1,Attacker,540.0,2
2018-02-24,2018: Stage 2,Seoul Dynasty,San Francisco Shock,10286,Win,3420.0,3,900.0,Hollywood,,Hybrid,Win,2,Attacker,360.0,3
2018-02-24,2018: Stage 2,San Francisco Shock,Seoul Dynasty,10286,Lose,3420.0,3,900.0,Hollywood,,Hybrid,Lose,2,Defender,360.0,2
2018-02-24,2018: Stage 2,Seoul Dynasty,San Francisco Shock,10286,Win,3420.0,4,840.0,Watchpoint: Gibraltar,,Payload,Win,1,Defender,480.00000000000006,0
2018-02-24,2018: Stage 2,San Francisco Shock,Seoul Dynasty,10286,Lose,3420.0,4,840.0,Watchpoint: Gibraltar,,Payload,Lose,1,Attacker,480.00000000000006,2
2018-02-24,2018: Stage 2,Seoul Dynasty,San Francisco Shock,10286,Win,3420.0,4,840.0,Watchpoint: Gibraltar,,Payload,Win,2,Attacker,360.0,3
2018-02-24,2018: Stage 2,San Francisco Shock,Seoul Dynasty,10286,Lose,3420.0,4,840.0,Watchpoint: Gibraltar,,Payload,Lose,2,Defender,360.0,2
2018-02-24,2018: Stage 2,Florida Mayhem,Philadelphia Fusion,10287,Lose,2640.0,1,480.0,Hanamura,,Assault,Lose,1,Defender,180.0,0
2018-02-24,2018: Stage 2,Philadelphia Fusion,Florida Mayhem,10287,Win,2640.0,1,480.0,Hanamura,,Assault,Win,1,Attacker,180.0,2
2018-02-24,2018: Stage 2,Florida Mayhem,Philadelphia Fusion,10287,Lose,2640.0,1,480.0,Hanamura,,Assault,Lose,2,Attacker,300.0,0
2018-02-24,2018: Stage 2,Philadelphia Fusion,Florida Mayhem,10287,Win,2640.0,1,480.0,Hanamura,,Assault,Win,2,Defender,300.0,2
2018-02-24,2018: Stage 2,Philadelphia Fusion,Florida Mayhem,10287,Win,2640.0,2,660.0,Nepal,Shrine,Control,Win,1,Attacker,300.0,1
2018-02-24,2018: Stage 2,Florida Mayhem,Philadelphia Fusion,10287,Lose,2640.0,2,660.0,Nepal,Shrine,Control,Lose,1,Defender,300.0,0
2018-02-24,2018: Stage 2,Philadelphia Fusion,Florida Mayhem,10287,Win,2640.0,2,660.0,Nepal,Sanctum,Control,Win,2,Attacker,360.0,2
2018-02-24,2018: Stage 2,Florida Mayhem,Philadelphia Fusion,10287,Lose,2640.0,2,660.0,Nepal,Sanctum,Control,Lose,2,Defender,360.0,0
2018-02-24,2018: Stage 2,Florida Mayhem,Philadelphia Fusion,10287,Lose,2640.0,3,660.0,Hollywood,,Hybrid,Lose,1,Defender,360.0,0
2018-02-24,2018: Stage 2,Philadelphia Fusion,Florida Mayhem,10287,Win,2640.0,3,660.0,Hollywood,,Hybrid,Win,1,Attacker,360.0,3
2018-02-24,2018: Stage 2,Florida Mayhem,Philadelphia Fusion,10287,Lose,2640.0,3,660.0,Hollywood,,Hybrid,Lose,2,Attacker,300.0,0
2018-02-24,2018: Stage 2,Philadelphia Fusion,Florida Mayhem,10287,Win,2640.0,3,660.0,Hollywood,,Hybrid,Win,2,Defender,300.0,3
2018-02-24,2018: Stage 2,Florida Mayhem,Philadelphia Fusion,10287,Lose,2640.0,4,840.0,Watchpoint: Gibraltar,,Payload,Lose,1,Defender,420.0,0
2018-02-24,2018: Stage 2,Philadelphia Fusion,Florida Mayhem,10287,Win,2640.0,4,840.0,Watchpoint: Gibraltar,,Payload,Win,1,Attacker,420.0,3
2018-02-24,2018: Stage 2,Florida Mayhem,Philadelphia Fusion,10287,Lose,2640.0,4,840.0,Watchpoint: Gibraltar,,Payload,Lose,2,Attacker,420.0,1
2018-02-24,2018: Stage 2,Philadelphia Fusion,Florida Mayhem,10287,Win,2640.0,4,840.0,Watchpoint: Gibraltar,,Payload,Win,2,Defender,420.0,3
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,1,960.0000000000001,Hanamura,,Assault,Win,1,Defender,360.0,0
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,1,960.0000000000001,Hanamura,,Assault,Lose,1,Attacker,360.0,2
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,1,960.0000000000001,Hanamura,,Assault,Win,2,Attacker,240.00000000000003,2
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,1,960.0000000000001,Hanamura,,Assault,Lose,2,Defender,240.00000000000003,2
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,1,960.0000000000001,Hanamura,,Assault,Win,3,Defender,240.00000000000003,2
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,1,960.0000000000001,Hanamura,,Assault,Lose,3,Attacker,240.00000000000003,3
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,1,960.0000000000001,Hanamura,,Assault,Win,4,Attacker,120.00000000000001,4
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,1,960.0000000000001,Hanamura,,Assault,Lose,4,Defender,120.00000000000001,3
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,2,540.0,Lijiang Tower,Control Center,Control,Lose,1,Attacker,240.00000000000003,0
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,2,540.0,Lijiang Tower,Control Center,Control,Win,1,Defender,240.00000000000003,1
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,2,540.0,Lijiang Tower,Night Market,Control,Lose,2,Attacker,300.0,0
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,2,540.0,Lijiang Tower,Night Market,Control,Win,2,Defender,300.0,2
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,3,1140.0,King's Row,,Hybrid,Win,1,Defender,420.0,0
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,3,1140.0,King's Row,,Hybrid,Lose,1,Attacker,420.0,3
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,3,1140.0,King's Row,,Hybrid,Win,2,Attacker,420.0,3
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,3,1140.0,King's Row,,Hybrid,Lose,2,Defender,420.0,3
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,3,1140.0,King's Row,,Hybrid,Win,3,Defender,120.00000000000001,3
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,3,1140.0,King's Row,,Hybrid,Lose,3,Attacker,120.00000000000001,4
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,3,1140.0,King's Row,,Hybrid,Win,4,Attacker,180.0,5
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,3,1140.0,King's Row,,Hybrid,Lose,4,Defender,180.0,4
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,4,360.00000000000006,Watchpoint: Gibraltar,,Payload,Win,1,Defender,240.00000000000003,0
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,4,360.00000000000006,Watchpoint: Gibraltar,,Payload,Lose,1,Attacker,240.00000000000003,0
2018-02-24,2018: Stage 2,Houston Outlaws,Boston Uprising,10288,Win,3000.0,4,360.00000000000006,Watchpoint: Gibraltar,,Payload,Win,2,Attacker,120.00000000000001,1
2018-02-24,2018: Stage 2,Boston Uprising,Houston Outlaws,10288,Lose,3000.0,4,360.00000000000006,Watchpoint: Gibraltar,,Payload,Lose,2,Defender,120.00000000000001,0
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,1,1080.0,Hanamura,,Assault,Draw,1,Defender,240.00000000000003,0
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,1,1080.0,Hanamura,,Assault,Draw,1,Attacker,240.00000000000003,2
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,1,1080.0,Hanamura,,Assault,Draw,2,Attacker,420.0,2
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,1,1080.0,Hanamura,,Assault,Draw,2,Defender,420.0,2
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,1,1080.0,Hanamura,,Assault,Draw,3,Attacker,120.00000000000001,3
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,1,1080.0,Hanamura,,Assault,Draw,3,Defender,120.00000000000001,2
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,1,1080.0,Hanamura,,Assault,Draw,4,Defender,300.0,3
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,1,1080.0,Hanamura,,Assault,Draw,4,Attacker,300.0,3
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,2,720.0,Lijiang Tower,Garden,Control,Lose,1,Attacker,180.0,0
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,2,720.0,Lijiang Tower,Garden,Control,Win,1,Defender,180.0,1
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,2,720.0,Lijiang Tower,Night Market,Control,Lose,2,Attacker,360.0,1
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,2,720.0,Lijiang Tower,Night Market,Control,Win,2,Defender,360.0,1
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,2,720.0,Lijiang Tower,Control Center,Control,Lose,3,Attacker,180.0,1
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,2,720.0,Lijiang Tower,Control Center,Control,Win,3,Defender,180.0,2
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,3,900.0,King's Row,,Hybrid,Win,1,Defender,480.00000000000006,0
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,3,900.0,King's Row,,Hybrid,Lose,1,Attacker,480.00000000000006,2
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,3,900.0,King's Row,,Hybrid,Win,2,Attacker,420.0,3
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,3,900.0,King's Row,,Hybrid,Lose,2,Defender,420.0,2
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,4,540.0,Watchpoint: Gibraltar,,Payload,Win,1,Defender,300.0,0
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,4,540.0,Watchpoint: Gibraltar,,Payload,Lose,1,Attacker,300.0,0
2018-02-25,2018: Stage 2,Los Angeles Valiant,Shanghai Dragons,10289,Win,3240.0,4,540.0,Watchpoint: Gibraltar,,Payload,Win,2,Attacker,240.00000000000003,1
2018-02-25,2018: Stage 2,Shanghai Dragons,Los Angeles Valiant,10289,Lose,3240.0,4,540.0,Watchpoint: Gibraltar,,Payload,Lose,2,Defender,240.00000000000003,0
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,1,660.0,Hanamura,,Assault,Lose,1,Defender,60.00000000000001,0
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,1,660.0,Hanamura,,Assault,Win,1,Attacker,60.00000000000001,2
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,1,660.0,Hanamura,,Assault,Lose,2,Attacker,180.0,2
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,1,660.0,Hanamura,,Assault,Win,2,Defender,180.0,2
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,1,660.0,Hanamura,,Assault,Lose,3,Attacker,300.0,3
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,1,660.0,Hanamura,,Assault,Win,3,Defender,300.0,2
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,1,660.0,Hanamura,,Assault,Lose,4,Defender,120.00000000000001,3
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,1,660.0,Hanamura,,Assault,Win,4,Attacker,120.00000000000001,4
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,2,720.0,Nepal,Sanctum,Control,Win,1,Attacker,300.0,0
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,2,720.0,Nepal,Sanctum,Control,Lose,1,Defender,300.0,1
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,2,720.0,Nepal,Village,Control,Win,2,Attacker,300.0,1
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,2,720.0,Nepal,Village,Control,Lose,2,Defender,300.0,1
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,2,720.0,Nepal,Shrine,Control,Win,3,Attacker,120.00000000000001,2
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,2,720.0,Nepal,Shrine,Control,Lose,3,Defender,120.00000000000001,1
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,3,900.0,Hollywood,,Hybrid,Win,1,Defender,540.0,0
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,3,900.0,Hollywood,,Hybrid,Lose,1,Attacker,540.0,2
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,3,900.0,Hollywood,,Hybrid,Win,2,Attacker,360.0,3
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,3,900.0,Hollywood,,Hybrid,Lose,2,Defender,360.0,2
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,4,1080.0,Route 66,,Payload,Lose,1,Defender,540.0,0
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,4,1080.0,Route 66,,Payload,Win,1,Attacker,540.0,2
2018-03-01,2018: Stage 2,Dallas Fuel,Seoul Dynasty,10290,Lose,3360.0,4,1080.0,Route 66,,Payload,Lose,2,Attacker,540.0,2
2018-03-01,2018: Stage 2,Seoul Dynasty,Dallas Fuel,10290,Win,3360.0,4,1080.0,Route 66,,Payload,Win,2,Defender,540.0,3
2018-03-01,2018: Stage 2,San Francisco Shock,Los Angeles Valiant,10291,Lose,3420.0,1,1020.0,Volskaya Industries,,Assault,Win,1,Defender,540.0,0
2018-03-01,2018: Stage 2,Los Angeles Valiant,San Francisco Shock,10291,Win,3420.0,1,1020.0,Volskaya Industries,,Assault,Lose,1,Attacker,540.0,2
2018-03-01,2018: Stage 2,San Francisco Shock,Los Angeles Valiant,10291,Lose,3420.0,1,1020.0,Volskaya Industries,,Assault,Win,2,Attacker,240.00000000000003,2
2018-03-01,2018: Stage 2,Los Angeles Valiant,San Francisco Shock,10291,Win,3420.0,1,1020.0,Volskaya Industries,,Assault,Lose,2,Defender,240.00000000000003,2
2018-03-01,2018: Stage 2,San Francisco Shock,Los Angeles Valiant,10291,Lose,3420.0,1,1020.0,Volskaya Industries,,Assault,Win,3,Attacker,240.00000000000003,3
2018-03-01,2018: Stage 2,Los Angeles Valiant,San Francisco Shock,10291,Win,3420.0,1,1020.0,Volskaya Industries,,Assault,Lose,3,Defender,240.00000000000003,2
2018-03-01,2018: Stage 2,Los Angeles Valiant,San Francisco Shock,10291,Win,3420.0,2,360.0,Lijiang Tower,Garden,Control,Win,1,Attacker,180.0,1
2018-03-01,2018: Stage 2,San Francisco Shock,Los Angeles Valiant,10291,Lose,3420.0,2,360.0,Lijiang Tower,Garden,Control,Lose,1,Defender,180.0,0
2018-03-01,2018: Stage 2,Los Angeles Valiant,San Francisco Shock,10291,Win,3420.0,2,360.0,Lijiang Tower,Night Market,Control,Win,2,Attacker,180.0,2
2018-03-01,2018: Stage 2,San Francisco Shock,Los Angeles Valiant,10291,Lose,3420.0,2,360.0,Lijiang Tower,Night Market,Control,Lose,2,Defender,180.0,0
2018-03-01,2018: Stage 2,San Francisco Shock,Los Angeles Valiant,10291,Lose,3420.0,3,1020.0000000000001,King's Row,,Hybrid,Lose,1,Defender,420.0,0
2018-03-01,2018: Stage 2,Los Angeles Valiant,San Francisco Shock,10291,Win,3420.0,3,1020.0000000000001,King's Row,,Hybrid,Win,1,Attacker,420.0,3
2018-03-01,2018: Stage 2,San Francisco Shock,Los Angeles Valiant,10291,Lose,3420.0,3,1020.0000000000001,King's Row,,Hybrid,Lose,2,Attacker,480.00000000000006,3
2018-03-01,2018: Stage 2,Los Angeles Valiant,San Francisco Shock,10291,Win,3420.0,3,1020.0000000000001,King's Row,,Hybrid,Win,2,Defender,480.00000000000006,3
